participant,ExpeDuration,framerate,Trial_number,experiment,intention,condition,explicability,MapConfiguration,Strategie,TargetAIchoice,TargetUserchoice,ConflictLevel,Obstacle,delayIB,IBestimUser,IB,IB_zscore,SoARatings,SoARatings_zscore,Correlation,Score_trial
66c3262103f0333ce7b58f8c,50.9858733333333,61.0,9,0,,0,,2,2,,3.0,,0,1250,1313,63,0.739378963101037,6,-0.903696114115064,0.762563377668399,34.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,11,0,,0,,5,2,,1.0,,0,250,279,29,0.629729858366658,8,1.03279555898864,0.762563377668399,42.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,13,0,,0,,5,2,,2.0,,0,750,200,-550,-1.23752989578644,8,1.03279555898864,0.762563377668399,48.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,14,0,,0,,2,1,,4.0,,0,1250,905,-345,-0.576410293711509,7,0.0645497224367901,0.762563377668399,51.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,97,1,1.0,4,1.0,5,1,3.0,1.0,0.0,0,250,460,210,1.32991513461772,7,0.527304022045458,0.75082775583808,241.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,101,1,1.0,3,1.0,4,2,2.0,4.0,1.0,0,750,362,-388,-0.843819042602199,7,0.527304022045458,0.75082775583808,253.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,102,1,1.0,1,0.0,6,1,2.0,1.0,1.0,0,1250,943,-307,-0.549383476791474,2,-2.13726417446084,0.75082775583808,255.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,103,1,1.0,4,1.0,6,2,3.0,2.0,0.0,0,250,112,-138,0.0649327037271995,6,-0.0056096172558025,0.75082775583808,259.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,104,1,1.0,1,0.0,1,2,1.0,4.0,1.0,0,750,613,-137,0.0685677107125171,4,-1.07143689585832,0.75082775583808,263.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,106,1,1.0,3,1.0,4,2,2.0,1.0,0.0,0,750,804,54,0.762854044908177,6,-0.0056096172558025,0.75082775583808,267.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,10,1,1.0,2,1.0,1,2,4.0,4.0,2.0,0,250,209,-41,0.417528381303006,9,1.59313130064798,0.75082775583808,293.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,11,1,1.0,4,1.0,4,1,3.0,1.0,1.0,0,750,208,-542,-1.40361011834111,7,0.527304022045458,0.75082775583808,296.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,14,1,1.0,4,1.0,1,2,4.0,2.0,0.0,0,1250,891,-359,-0.738403840027989,7,0.527304022045458,0.75082775583808,296.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,16,1,1.0,2,1.0,2,1,4.0,2.0,0.0,0,250,140,-110,0.166712899316092,7,0.527304022045458,0.75082775583808,302.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,18,1,1.0,2,1.0,2,1,4.0,3.0,0.0,0,250,285,35,0.693788912187143,7,0.527304022045458,0.75082775583808,303.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,19,1,1.0,4,1.0,4,1,3.0,1.0,1.0,0,750,522,-228,-0.262217924951384,7,0.527304022045458,0.75082775583808,305.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,98,1,1.0,2,1.0,2,2,2.0,4.0,0.0,0,1250,945,-305,-0.542113462820838,6,-0.0056096172558025,0.75082775583808,245.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,100,1,1.0,1,0.0,1,2,1.0,3.0,0.0,0,750,459,-291,-0.491223365026392,3,-1.60435053515958,0.75082775583808,249.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,84,1,1.0,1,0.0,5,1,3.0,4.0,1.0,0,250,187,-63,0.337558227626019,3,-1.60435053515958,0.75082775583808,211.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,85,1,1.0,1,0.0,1,1,3.0,2.0,1.0,0,750,954,204,1.30810509270582,3,-1.60435053515958,0.75082775583808,213.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,86,1,1.0,1,0.0,1,1,3.0,1.0,0.0,0,750,818,68,0.813744142702624,3,-1.60435053515958,0.75082775583808,216.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,87,1,1.0,1,0.0,5,2,1.0,4.0,0.0,0,250,134,-116,0.144902857404187,2,-2.13726417446084,0.75082775583808,220.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,89,1,1.0,2,1.0,1,1,2.0,2.0,2.0,0,1250,1310,60,0.784664086820083,7,0.527304022045458,0.75082775583808,222.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,90,1,1.0,2,1.0,5,1,3.0,3.0,2.0,0,750,877,127,1.02820955483636,6,-0.0056096172558025,0.75082775583808,225.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,91,1,1.0,4,1.0,5,1,3.0,3.0,2.0,0,250,792,542,2.53673745374316,7,0.527304022045458,0.75082775583808,227.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,92,1,1.0,2,1.0,5,2,1.0,1.0,2.0,0,750,583,-167,-0.0404824988470107,7,0.527304022045458,0.75082775583808,231.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,93,1,1.0,1,0.0,6,2,4.0,4.0,2.0,0,1250,1382,132,1.04638458976295,6,-0.0056096172558025,0.75082775583808,235.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,94,1,1.0,2,1.0,5,1,3.0,3.0,2.0,0,750,578,-172,-0.0586575337735986,9,1.59313130064798,0.75082775583808,238.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,96,1,1.0,4,1.0,1,1,3.0,2.0,1.0,0,1250,705,-545,-1.41451513929706,7,0.527304022045458,0.75082775583808,238.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,0,1,0.0,3,1.0,3,2,1.0,,,0,250,494,244,1.45350537211852,5,-0.538523256557063,0.75082775583808,4.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,1,1,0.0,3,1.0,3,1,4.0,,,0,750,801,51,0.751949023952225,4,-1.07143689585832,0.75082775583808,6.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,4,1,0.0,3,1.0,3,1,4.0,,,0,750,511,-239,-0.302203001789877,4,-1.07143689585832,0.75082775583808,9.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,5,1,0.0,3,1.0,4,1,1.0,,,0,250,304,54,0.762854044908177,4,-1.07143689585832,0.75082775583808,11.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,7,1,0.0,2,1.0,1,1,2.0,,,0,1250,981,-269,-0.411253211349405,4,-1.07143689585832,0.75082775583808,12.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,9,1,0.0,2,1.0,1,1,2.0,,,0,1250,412,-838,-2.47957218599512,5,-0.538523256557063,0.75082775583808,18.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,11,1,0.0,1,0.0,6,1,2.0,,,0,250,129,-121,0.126727822477599,3,-1.60435053515958,0.75082775583808,21.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,12,1,0.0,4,1.0,6,1,1.0,,,0,250,367,117,0.991859484983186,8,1.06021766134672,0.75082775583808,23.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,13,1,0.0,2,1.0,6,1,1.0,,,0,750,688,-62,0.341193234611337,7,0.527304022045458,0.75082775583808,26.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,15,1,0.0,3,1.0,4,1,3.0,,,0,1250,826,-424,-0.974679294073632,6,-0.0056096172558025,0.75082775583808,28.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,16,1,0.0,4,1.0,1,2,4.0,,,0,750,515,-235,-0.287662973848607,8,1.06021766134672,0.75082775583808,32.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,18,1,0.0,1,0.0,6,1,2.0,,,0,250,311,61,0.788299093805401,6,-0.0056096172558025,0.75082775583808,33.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,19,1,0.0,1,0.0,5,1,3.0,,,0,1250,610,-640,-1.75984080290223,6,-0.0056096172558025,0.75082775583808,35.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,20,1,0.0,4,1.0,2,1,1.0,,,0,750,561,-189,-0.120452652523998,9,1.59313130064798,0.75082775583808,38.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,21,1,0.0,3,1.0,4,1,1.0,,,0,250,473,223,1.37717022542685,7,0.527304022045458,0.75082775583808,40.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,22,1,0.0,1,0.0,5,2,1.0,,,0,250,218,-32,0.450243444170864,4,-1.07143689585832,0.75082775583808,44.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,23,1,0.0,2,1.0,2,2,2.0,,,0,1250,962,-288,-0.480318344070439,6,-0.0056096172558025,0.75082775583808,48.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,24,1,0.0,4,1.0,5,1,4.0,,,0,1250,1205,-45,0.402988353361736,8,1.06021766134672,0.75082775583808,51.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,25,1,0.0,1,0.0,3,1,2.0,,,0,750,344,-406,-0.909249168337915,5,-0.538523256557063,0.75082775583808,53.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,26,1,0.0,1,0.0,2,2,2.0,,,0,750,406,-344,-0.683878735248225,4,-1.07143689585832,0.75082775583808,57.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,28,1,0.0,3,1.0,3,2,3.0,,,0,1250,493,-757,-2.18513662018439,7,0.527304022045458,0.75082775583808,61.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,29,1,0.0,2,1.0,2,2,2.0,,,0,1250,1214,-36,0.435703416229594,6,-0.0056096172558025,0.75082775583808,65.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,30,1,0.0,1,0.0,5,1,3.0,,,0,1250,997,-253,-0.353093099584324,7,0.527304022045458,0.75082775583808,68.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,31,1,0.0,2,1.0,5,2,2.0,,,0,750,344,-406,-0.909249168337915,8,1.06021766134672,0.75082775583808,72.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,33,1,0.0,1,0.0,5,2,1.0,,,0,250,692,442,2.1732367552114,3,-1.60435053515958,0.75082775583808,76.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,34,1,0.0,4,1.0,3,2,3.0,,,0,1250,494,-756,-2.18150161319907,9,1.59313130064798,0.75082775583808,80.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,35,1,0.0,3,1.0,4,2,2.0,,,0,750,565,-185,-0.105912624582727,7,0.527304022045458,0.75082775583808,84.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,37,1,0.0,2,1.0,2,1,4.0,,,0,250,633,383,1.95877134307767,8,1.06021766134672,0.75082775583808,88.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,38,1,0.0,3,1.0,4,1,3.0,,,0,1250,1158,-92,0.232143025051809,7,0.527304022045458,0.75082775583808,91.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,39,1,0.0,4,1.0,6,1,1.0,,,0,250,273,23,0.650168828363332,7,0.527304022045458,0.75082775583808,93.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,40,1,0.0,3,1.0,3,2,3.0,,,0,1250,1422,172,1.19178486917565,7,0.527304022045458,0.75082775583808,97.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,42,1,0.0,4,1.0,2,1,1.0,,,0,750,450,-300,-0.523938427894251,9,1.59313130064798,0.75082775583808,102.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,43,1,0.0,4,1.0,3,2,1.0,,,0,250,231,-19,0.497498534979993,9,1.59313130064798,0.75082775583808,106.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,44,1,0.0,2,1.0,5,2,2.0,,,0,750,306,-444,-1.04737943377998,8,1.06021766134672,0.75082775583808,110.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,47,1,0.0,4,1.0,5,1,4.0,,,0,1250,392,-858,-2.55227232570147,7,0.527304022045458,0.75082775583808,111.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,48,1,0.0,4,1.0,3,2,3.0,,,0,1250,445,-805,-2.35961695547964,7,0.527304022045458,0.75082775583808,115.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,49,1,0.0,1,0.0,2,2,2.0,,,0,750,405,-345,-0.687513742233542,4,-1.07143689585832,0.75082775583808,119.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,50,1,0.0,1,0.0,6,2,4.0,,,0,1250,899,-351,-0.709323784145448,2,-2.13726417446084,0.75082775583808,123.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,51,1,0.0,3,1.0,3,2,1.0,,,0,250,303,53,0.75921903792286,8,1.06021766134672,0.75082775583808,127.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,52,1,0.0,3,1.0,4,2,2.0,,,0,750,572,-178,-0.0804675756855042,7,0.527304022045458,0.75082775583808,131.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,53,1,0.0,4,1.0,3,2,1.0,,,0,250,110,-140,0.0576626897565644,9,1.59313130064798,0.75082775583808,135.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,1,1,0.0,1,0.0,3,1,2.0,,,0,750,712,-38,0.428433402258959,4,-1.07143689585832,0.75082775583808,268.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,3,1,0.0,2,1.0,2,1,4.0,,,0,250,347,97,0.919159345276834,7,0.527304022045458,0.75082775583808,268.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,4,1,0.0,1,0.0,6,2,4.0,,,0,1250,1095,-155,0.0031375849768004,4,-1.07143689585832,0.75082775583808,272.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,6,1,0.0,2,1.0,1,2,4.0,,,0,250,217,-33,0.446608437185547,7,0.527304022045458,0.75082775583808,280.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,7,1,0.0,2,1.0,1,2,4.0,,,0,250,297,47,0.737408996010954,8,1.06021766134672,0.75082775583808,284.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,8,1,0.0,2,1.0,6,1,1.0,,,0,750,677,-73,0.301208157772843,7,0.527304022045458,0.75082775583808,287.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,55,1,1.0,1,0.0,6,1,2.0,2.0,2.0,0,1250,565,-685,-1.92341611724152,8,1.06021766134672,0.75082775583808,137.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,56,1,1.0,3,1.0,4,1,1.0,1.0,2.0,0,250,79,-171,-0.055022526788281,9,1.59313130064798,0.75082775583808,140.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,57,1,1.0,3,1.0,3,1,2.0,4.0,1.0,0,750,534,-216,-0.218597841127573,7,0.527304022045458,0.75082775583808,142.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,58,1,1.0,4,1.0,6,2,3.0,4.0,1.0,0,250,219,-31,0.453878451156182,7,0.527304022045458,0.75082775583808,146.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,59,1,1.0,3,1.0,4,2,4.0,1.0,0.0,0,250,166,-84,0.26122308093435,4,-1.07143689585832,0.75082775583808,150.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,60,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,1250,1099,-151,0.0176776129180708,4,-1.07143689585832,0.75082775583808,154.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,62,1,1.0,1,0.0,6,2,4.0,1.0,0.0,0,1250,1004,-246,-0.327648050687101,3,-1.60435053515958,0.75082775583808,158.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,63,1,1.0,3,1.0,4,1,3.0,4.0,0.0,0,1250,896,-354,-0.720228805101401,4,-1.07143689585832,0.75082775583808,161.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,64,1,1.0,2,1.0,1,2,4.0,2.0,0.0,0,250,246,-4,0.552023639759757,6,-0.0056096172558025,0.75082775583808,165.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,65,1,1.0,1,0.0,5,1,3.0,2.0,0.0,0,250,367,117,0.991859484983186,3,-1.60435053515958,0.75082775583808,167.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,66,1,1.0,2,1.0,1,1,2.0,1.0,0.0,0,1250,1248,-2,0.559293653730392,3,-1.60435053515958,0.75082775583808,170.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,67,1,1.0,3,1.0,3,1,2.0,4.0,1.0,0,750,327,-423,-0.971044287088314,6,-0.0056096172558025,0.75082775583808,172.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,68,1,1.0,2,1.0,5,2,1.0,3.0,0.0,0,750,221,-529,-1.35635502753198,6,-0.0056096172558025,0.75082775583808,176.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,69,1,1.0,3,1.0,4,1,1.0,4.0,0.0,0,250,197,-53,0.373908297479195,6,-0.0056096172558025,0.75082775583808,179.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,70,1,1.0,2,1.0,2,2,2.0,3.0,1.0,0,1250,1286,36,0.697423919172461,6,-0.0056096172558025,0.75082775583808,183.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,72,1,1.0,3,1.0,4,1,3.0,1.0,1.0,0,1250,925,-325,-0.61481360252719,6,-0.0056096172558025,0.75082775583808,183.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,73,1,1.0,4,1.0,1,2,4.0,2.0,0.0,0,1250,726,-524,-1.33817999260539,7,0.527304022045458,0.75082775583808,187.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,74,1,1.0,4,1.0,5,2,1.0,1.0,2.0,0,750,656,-94,0.224873011081174,6,-0.0056096172558025,0.75082775583808,191.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,76,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,1250,1405,155,1.12998975042525,7,0.527304022045458,0.75082775583808,198.0
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,79,1,1.0,4,1.0,1,1,3.0,4.0,0.0,0,1250,1010,-240,-0.305838008775195,6,-0.0056096172558025,0.75082775583808,198.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,80,1,1.0,4,1.0,5,2,1.0,2.0,1.0,0,750,418,-332,-0.640258651424414,7,0.527304022045458,0.75082775583808,202.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,81,1,1.0,1,0.0,5,2,1.0,3.0,0.0,0,250,374,124,1.01730453388041,3,-1.60435053515958,0.75082775583808,206.5
66c3262103f0333ce7b58f8c,50.9858733333333,60.0,83,1,1.0,3,1.0,4,2,4.0,1.0,0.0,0,250,341,91,0.897349303364928,6,-0.0056096172558025,0.75082775583808,208.5
66c786e3726ae7cd5cea05b2,53.7115766666667,59.0,0,0,,0,,6,1,,1.0,,0,1250,1013,-237,-0.19329262471419,5,-1.40372880053611,0.689903068861523,2.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,1,0,,0,,1,1,,2.0,,0,750,588,-162,0.0353330604316262,6,-0.495433694306863,0.689903068861523,5.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,3,0,,0,,3,2,,1.0,,0,1250,1150,-100,0.224330293485501,5,-1.40372880053611,0.689903068861523,7.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,4,0,,0,,2,2,,3.0,,0,250,190,-60,0.346263992229937,6,-0.495433694306863,0.689903068861523,11.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,5,0,,0,,4,2,,2.0,,0,750,551,-199,-0.0774556109069767,6,-0.495433694306863,0.689903068861523,15.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,7,0,,0,,5,1,,4.0,,0,250,47,-203,-0.0896489807814202,7,0.412861411922385,0.689903068861523,20.0
66c786e3726ae7cd5cea05b2,53.7115766666667,61.0,8,0,,0,,2,1,,1.0,,0,250,200,-50,0.376747416916046,7,0.412861411922385,0.689903068861523,22.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,9,0,,0,,4,2,,2.0,,0,1250,508,-742,-1.73270557136269,7,0.412861411922385,0.689903068861523,26.5
66c786e3726ae7cd5cea05b2,53.7115766666667,61.0,10,0,,0,,6,2,,3.0,,0,250,181,-69,0.318828910012439,7,0.412861411922385,0.689903068861523,30.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,12,0,,0,,2,2,,2.0,,0,750,734,-16,0.480391060848816,6,-0.495433694306863,0.689903068861523,34.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,13,0,,0,,5,1,,3.0,,0,1250,1011,-239,-0.199389309651412,7,0.412861411922385,0.689903068861523,37.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,14,0,,0,,6,1,,1.0,,0,250,1011,761,2.84895315895948,7,0.412861411922385,0.689903068861523,39.5
66c786e3726ae7cd5cea05b2,53.7115766666667,61.0,15,0,,0,,5,1,,3.0,,0,750,245,-505,-1.01024840630191,7,0.412861411922385,0.689903068861523,42.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,16,0,,0,,4,1,,1.0,,0,750,313,-437,-0.802961118436368,7,0.412861411922385,0.689903068861523,44.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,17,0,,0,,3,2,,3.0,,0,250,127,-123,0.154218416707451,7,0.412861411922385,0.689903068861523,48.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,18,0,,0,,6,1,,1.0,,0,250,23,-227,-0.162809200028082,7,0.412861411922385,0.689903068861523,51.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,19,0,,0,,4,2,,2.0,,0,1250,1391,141,0.958980828420726,8,1.32115651815163,0.689903068861523,55.0
66c786e3726ae7cd5cea05b2,53.7115766666667,61.0,20,0,,0,,6,1,,1.0,,0,250,497,247,1.28210513009348,8,1.32115651815163,0.689903068861523,57.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,23,0,,0,,4,2,,4.0,,0,750,439,-311,-0.418869967391396,3,-3.2203190129946,0.689903068861523,69.5
66c786e3726ae7cd5cea05b2,53.7115766666667,61.0,27,0,,0,,5,1,,4.0,,0,250,184,-66,0.327973937418271,7,0.412861411922385,0.689903068861523,76.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,28,0,,0,,3,2,,1.0,,0,1250,404,-846,-2.04973318809822,7,0.412861411922385,0.689903068861523,80.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,29,0,,0,,1,1,,2.0,,0,1250,874,-376,-0.617012227851104,7,0.412861411922385,0.689903068861523,83.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,0,1,0.0,2,1.0,1,1,2.0,,,0,1250,343,-907,-2.01625511516095,2,-2.410360632797,0.430968639653319,2.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,1,1,0.0,2,1.0,2,2,2.0,,,0,1250,1205,-45,-0.0638669139206017,3,-1.80933564383983,0.430968639653319,6.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,2,1,0.0,4,1.0,5,1,4.0,,,0,1250,1218,-32,-0.0344225442963272,5,-0.607285665925479,0.430968639653319,9.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,4,1,0.0,1,0.0,6,2,4.0,,,0,1250,415,-835,-1.85317860647266,6,-0.006260676968304,0.430968639653319,11.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,5,1,0.0,3,1.0,3,2,1.0,,,0,250,136,-114,-0.220148568080212,1,-3.01138562175418,0.430968639653319,15.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,6,1,0.0,2,1.0,6,1,1.0,,,0,750,158,-592,-1.30279538964969,6,-0.006260676968304,0.430968639653319,17.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,7,1,0.0,4,1.0,6,1,1.0,,,0,250,251,1,0.0403208555191386,6,-0.006260676968304,0.430968639653319,20.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,8,1,0.0,1,0.0,6,1,2.0,,,0,250,251,1,0.0403208555191386,7,0.594764311988871,0.430968639653319,22.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,9,1,0.0,3,1.0,3,2,3.0,,,0,1250,953,-297,-0.634634694329614,6,-0.006260676968304,0.430968639653319,26.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,10,1,0.0,1,0.0,5,2,1.0,,,0,250,405,155,0.389123387991313,7,0.594764311988871,0.430968639653319,30.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,11,1,0.0,2,1.0,5,2,2.0,,,0,750,416,-334,-0.718437900183318,6,-0.006260676968304,0.430968639653319,34.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,13,1,0.0,3,1.0,4,2,2.0,,,0,750,505,-245,-0.516857215832516,6,-0.006260676968304,0.430968639653319,38.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,14,1,0.0,4,1.0,3,2,3.0,,,0,1250,294,-956,-2.12723773912937,7,0.594764311988871,0.430968639653319,42.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,15,1,0.0,3,1.0,4,1,1.0,,,0,250,52,-198,-0.410404494883216,7,0.594764311988871,0.430968639653319,45.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,16,1,0.0,1,0.0,2,2,2.0,,,0,750,551,-199,-0.412669446392776,7,0.594764311988871,0.430968639653319,49.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,18,1,0.0,3,1.0,3,2,1.0,,,0,250,395,145,0.366473872895717,6,-0.006260676968304,0.430968639653319,57.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,19,1,0.0,2,1.0,1,1,2.0,,,0,1250,514,-736,-1.62894840702627,6,-0.006260676968304,0.430968639653319,59.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,21,1,0.0,4,1.0,5,1,4.0,,,0,1250,68,-1182,-2.63911678028984,6,-0.006260676968304,0.430968639653319,62.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,22,1,0.0,1,0.0,6,1,2.0,,,0,250,504,254,0.61335358743771,7,0.594764311988871,0.430968639653319,64.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,24,1,0.0,2,1.0,2,1,4.0,,,0,250,471,221,0.538610187622245,6,-0.006260676968304,0.430968639653319,65.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,25,1,0.0,2,1.0,6,1,1.0,,,0,750,719,-31,-0.0321575927867677,7,0.594764311988871,0.430968639653319,67.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,26,1,0.0,4,1.0,3,2,3.0,,,0,1250,814,-436,-0.949462954158394,6,-0.006260676968304,0.430968639653319,71.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,27,1,0.0,4,1.0,1,2,4.0,,,0,750,1126,376,0.889677671603978,7,0.594764311988871,0.430968639653319,75.5
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,28,1,0.0,1,0.0,3,1,2.0,,,0,750,564,-186,-0.383225076768501,6,-0.006260676968304,0.430968639653319,78.0
66c786e3726ae7cd5cea05b2,53.7115766666667,60.0,29,1,0.0,4,1.0,2,1,1.0,,,0,750,993,243,0.588439120832555,7,0.594764311988871,0.430968639653319,80.5
